Day,Group,Food Name,Amount,Energy (kcal),Alcohol (g),Caffeine (mg),Oxalate (mg),Phytate (mg),Water (g),B1 (Thiamine) (mg),B2 (Riboflavin) (mg),B3 (Niacin) (mg),B5 (Pantothenic Acid) (mg),B6 (Pyridoxine) (mg),B12 (Cobalamin) (Âµg),Folate (Âµg),Vitamin A (Âµg),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (Âµg),Calcium (mg),Copper (mg),Iron (mg),Magnesium (mg),Manganese (mg),Phosphorus (mg),Potassium (mg),Selenium (Âµg),Sodium (mg),Zinc (mg),Net Carbs (g),Carbs (g),Fiber (g),Insoluble Fiber (g),Soluble Fiber (g),Starch (g),Sugars (g),Added Sugars (g),Fat (g),Cholesterol (mg),Monounsaturated (g),Polyunsaturated (g),Saturated (g),Trans-Fats (g),Omega-3 (g),ALA (g),DHA (g),EPA (g),Omega-6 (g),AA (g),LA (g),Cystine (g),Histidine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Phenylalanine (g),Protein (g),Threonine (g),Tryptophan (g),Tyrosine (g),Valine (g),Category
2026-04-26,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-26,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-26,"Breakfast","Home coffee","1.00 full recipe",164.98,0.00,125.68,0.85,0.00,292.36,0.10,0.24,1.31,0.62,0.11,0.92,0.00,53.94,0.00,65.59,0.09,0.59,220.11,0.02,0.18,35.00,0.07,184.63,397.85,3.82,72.19,0.75,23.41,23.42,0.00,0.00,0.00,0.00,20.38,12.48,5.49,20.50,1.18,0.19,3.18,0.19,0.03,0.02,0.00,0.00,0.16,0.01,0.14,0.04,0.17,0.30,0.59,0.51,0.15,0.29,6.07,0.27,0.07,0.28,0.36,""
2026-04-26,"Breakfast","Quiche","1.00 medium",270.81,0.00,0.00,414.93,8.80,156.93,0.16,0.75,0.67,1.53,0.36,1.11,177.05,714.50,9.01,87.00,2.97,444.85,281.50,0.17,4.63,90.65,0.87,226.22,709.59,32.21,2182.42,1.90,10.09,12.45,2.31,1.93,0.38,0.00,6.10,0.00,12.49,383.00,4.11,1.59,4.34,0.00,0.16,0.11,0.04,0.01,1.38,0.15,1.23,0.33,0.36,0.83,1.29,1.08,0.44,0.79,27.46,0.73,0.19,0.62,0.93,""
2026-04-26,"Breakfast","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-26,"Lunch","Halos, California Mandarins","2.00 Mandarin",94.00,,,,,149.90,0.10,0.06,0.66,0.38,0.14,,28.16,360.00,46.80,,0.35,,50.00,0.07,0.25,21.12,0.07,35.20,292.16,0.18,4.00,0.12,20.80,24.00,3.20,,,1.69,18.60,,0.55,0.00,0.11,0.11,0.07,,0.03,,,,0.08,,,0.00,0.02,0.03,0.05,0.06,0.00,0.03,1.43,0.03,0.00,0.03,0.04,"Fruits and Fruit Juices"
2026-04-26,"Dinner","custom food, chipotle bowl (chicken/pinto/rice) ()","1.00 bowl",730.00,,,,,,,,,,,,,,,,,,,,,,,,,,1950.00,,66.00,76.00,10.00,,,,,,21.50,,,,,,,,,,,,,,,,,,,,55.00,,,,,"Meals, Entrees, and Sidedishes"
2026-04-27,"Uncategorized","Dunkin' Donuts, Boston Kreme Donut","2.00 donut",540.00,,,,,,,,,,,,,,,80.00,,,66.00,,4.00,,,,162.00,,640.00,,76.00,78.00,2.00,,,,36.00,34.00,22.00,0.00,,,9.00,0.00,,,,,,,,,,,,,,,10.00,,,,,"Sweets"
2026-04-27,"Uncategorized","Pure Protein Bar, Chocolate Peanut Butter","1.00 bar",200.00,,,,,,,,,,,,,,,0.00,,,110.00,,0.70,,,,150.00,,200.00,,10.00,17.00,1.00,,,,2.00,1.00,7.00,10.00,,,3.00,0.00,,,,,,,,,,,,,,,20.00,,,,,"Snacks"
2026-04-27,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-27,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-27,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-27,"Uncategorized","M&M, Chocolate Candies, Milk Chocolate","1.00 pack",230.00,,,,,,,,,,,,,,,0.00,,,52.00,,0.72,,,,188.00,,35.00,,34.00,35.00,1.00,,,,31.00,29.00,9.00,2.50,,,6.00,0.00,,,,,,,,,,,,,,,2.00,,,,,"Sweets"
2026-04-27,"Uncategorized","Tindrum Pad Thai","1.00 Plate",770.00,,,,,,,,,,,,,,,,,,,,,,,,,,1850.00,,80.00,85.00,5.00,,,,,,28.00,,,,,,,,,,,,,,,,,,,,43.00,,,,,"Meals, Entrees, and Sidedishes"
2026-04-27,"Uncategorized","Britannia, Good Day Cashew Cookies (Cashew)","3.00 x 3.0 biscuits",360.00,,,,,,,,,,,,,,,,,,,,,,,,,,165.00,,45.00,45.00,,,,,15.00,,18.00,,,,8.40,,,,,,,,,,,,,,,,5.40,,,,,"Baked Products"
2026-04-27,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-27,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-27,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-27,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-27,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-27,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-27,"Breakfast","Quiche","1.00 medium",270.81,0.00,0.00,414.93,8.80,156.93,0.16,0.75,0.67,1.53,0.36,1.11,177.05,714.50,9.01,87.00,2.97,444.85,281.50,0.17,4.63,90.65,0.87,226.22,709.59,32.21,2182.42,1.90,10.09,12.45,2.31,1.93,0.38,0.00,6.10,0.00,12.49,383.00,4.11,1.59,4.34,0.00,0.16,0.11,0.04,0.01,1.38,0.15,1.23,0.33,0.36,0.83,1.29,1.08,0.44,0.79,27.46,0.73,0.19,0.62,0.93,""
2026-04-27,"Breakfast","Home coffee","1.00 full recipe",164.98,0.00,125.68,0.85,0.00,292.36,0.10,0.24,1.31,0.62,0.11,0.92,0.00,53.94,0.00,65.59,0.09,0.59,220.11,0.02,0.18,35.00,0.07,184.63,397.85,3.82,72.19,0.75,23.41,23.42,0.00,0.00,0.00,0.00,20.38,12.48,5.49,20.50,1.18,0.19,3.18,0.19,0.03,0.02,0.00,0.00,0.16,0.01,0.14,0.04,0.17,0.30,0.59,0.51,0.15,0.29,6.07,0.27,0.07,0.28,0.36,""
2026-04-28,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-28,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-28,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-28,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-28,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-28,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-28,"Uncategorized","Halos, California Mandarins","1.00 Mandarin",47.00,,,,,74.95,0.05,0.03,0.33,0.19,0.07,,14.08,180.00,23.40,,0.18,,25.00,0.04,0.13,10.56,0.03,17.60,146.08,0.09,2.00,0.06,10.40,12.00,1.60,,,0.84,9.30,,0.27,0.00,0.05,0.06,0.03,,0.02,,,,0.04,,,0.00,0.01,0.01,0.02,0.03,0.00,0.02,0.71,0.01,0.00,0.01,0.02,"Fruits and Fruit Juices"
2026-04-28,"Breakfast","Home coffee","1.00 full recipe",164.98,0.00,125.68,0.85,0.00,292.36,0.10,0.24,1.31,0.62,0.11,0.92,0.00,53.94,0.00,65.59,0.09,0.59,220.11,0.02,0.18,35.00,0.07,184.63,397.85,3.82,72.19,0.75,23.41,23.42,0.00,0.00,0.00,0.00,20.38,12.48,5.49,20.50,1.18,0.19,3.18,0.19,0.03,0.02,0.00,0.00,0.16,0.01,0.14,0.04,0.17,0.30,0.59,0.51,0.15,0.29,6.07,0.27,0.07,0.28,0.36,""
2026-04-28,"Breakfast","Britannia, Good Day Cashew Cookies (Cashew)","2.70 x 3.0 biscuits",324.00,,,,,,,,,,,,,,,,,,,,,,,,,,148.50,,40.50,40.50,,,,,13.50,,16.20,,,,7.56,,,,,,,,,,,,,,,,4.86,,,,,"Baked Products"
2026-04-28,"Breakfast","Quiche","1.00 medium",270.81,0.00,0.00,414.93,8.80,156.93,0.16,0.75,0.67,1.53,0.36,1.11,177.05,714.50,9.01,87.00,2.97,444.85,281.50,0.17,4.63,90.65,0.87,226.22,709.59,32.21,2182.42,1.90,10.09,12.45,2.31,1.93,0.38,0.00,6.10,0.00,12.49,383.00,4.11,1.59,4.34,0.00,0.16,0.11,0.04,0.01,1.38,0.15,1.23,0.33,0.36,0.83,1.29,1.08,0.44,0.79,27.46,0.73,0.19,0.62,0.93,""
2026-04-28,"Breakfast","Chick-fil-A, Iced Coffee, 200 Cal","1.00 serving",200.00,,,,,615.87,,,,,,,,,,,,,,,,,,,,,115.00,,34.00,34.00,0.00,,,,34.00,,4.00,15.00,,,3.00,0.00,,,,,,,,,,,,,,,7.00,,,,,"Beverages"
2026-04-28,"Lunch","Butter Chicken Attempt","1.00 plate",554.55,0.00,0.00,10.92,135.96,256.49,0.63,0.42,20.19,3.40,1.68,0.36,302.85,204.53,22.95,1.88,2.88,10.13,78.07,0.35,5.58,89.69,0.98,492.02,954.44,50.21,1228.83,2.26,62.56,66.37,3.68,2.33,0.15,54.68,4.74,0.00,10.71,128.43,4.31,1.56,2.54,0.08,0.11,0.09,0.01,0.01,1.21,0.02,1.18,0.53,1.57,2.14,3.64,3.93,1.13,1.86,45.76,1.94,0.56,1.58,2.33,""
2026-04-28,"Dinner","Chick-fil-A, Grilled Nuggets","12.00 nugget",174.39,0.00,0.00,0.00,0.00,63.27,0.06,0.11,12.11,0.95,0.58,0.33,3.90,8.77,0.00,4.86,0.26,0.29,15.89,0.05,1.04,26.49,0.02,210.79,240.87,23.83,615.33,1.20,1.32,1.37,0.02,0.00,0.02,1.35,0.00,0.00,4.40,82.88,1.50,0.96,1.24,0.09,0.10,0.04,0.03,0.01,0.80,0.08,0.72,0.39,0.93,1.59,2.26,2.56,0.83,1.20,30.14,1.27,0.35,1.02,1.49,"Fast Foods"
2026-04-28,"Dinner","Night Owl Pizza, Night Owl Pizza Chicken Parm Sub ()","1.00 sub",990.00,,,,,,,,,,,,,,,,,,,,,,,,,,2100.00,,93.00,99.00,6.00,,,,,,42.00,,,,,,,,,,,,,,,,,,,,58.00,,,,,"Meals, Entrees, and Sidedishes"
2026-04-29,"Uncategorized","M&M, Chocolate Candies, Milk Chocolate","1.00 pack",230.00,,,,,,,,,,,,,,,0.00,,,52.00,,0.72,,,,188.00,,35.00,,34.00,35.00,1.00,,,,31.00,29.00,9.00,2.50,,,6.00,0.00,,,,,,,,,,,,,,,2.00,,,,,"Sweets"
2026-04-29,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-29,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-29,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-29,"Breakfast","Britannia, Good Day Cashew Cookies (Cashew)","3.00 x 3.0 biscuits",360.00,,,,,,,,,,,,,,,,,,,,,,,,,,165.00,,45.00,45.00,,,,,15.00,,18.00,,,,8.40,,,,,,,,,,,,,,,,5.40,,,,,"Baked Products"
2026-04-29,"Breakfast","Home coffee","1.00 full recipe",164.98,0.00,125.68,0.85,0.00,292.36,0.10,0.24,1.31,0.62,0.11,0.92,0.00,53.94,0.00,65.59,0.09,0.59,220.11,0.02,0.18,35.00,0.07,184.63,397.85,3.82,72.19,0.75,23.41,23.42,0.00,0.00,0.00,0.00,20.38,12.48,5.49,20.50,1.18,0.19,3.18,0.19,0.03,0.02,0.00,0.00,0.16,0.01,0.14,0.04,0.17,0.30,0.59,0.51,0.15,0.29,6.07,0.27,0.07,0.28,0.36,""
2026-04-29,"Lunch","Butter Chicken Attempt","1.00 plate",554.55,0.00,0.00,10.92,135.96,256.49,0.63,0.42,20.19,3.40,1.68,0.36,302.85,204.53,22.95,1.88,2.88,10.13,78.07,0.35,5.58,89.69,0.98,492.02,954.44,50.21,1228.83,2.26,62.56,66.37,3.68,2.33,0.15,54.68,4.74,0.00,10.71,128.43,4.31,1.56,2.54,0.08,0.11,0.09,0.01,0.01,1.21,0.02,1.18,0.53,1.57,2.14,3.64,3.93,1.13,1.86,45.76,1.94,0.56,1.58,2.33,""
2026-04-29,"Dinner","BeatBox, Hard Tea","3.20 x 5.0 fl oz",320.00,42.02,,,,415.16,,,,,,,,,,,,,,,,,,,,,,,16.00,16.00,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.00,,,,,"Beverages"
2026-04-29,"Dinner","Cocktails, Bacardi Cocktail","3.53 fl oz",217.30,28.09,0.00,0.54,0.00,70.23,0.01,0.01,0.03,0.02,0.01,0.00,3.08,0.04,5.95,0.00,0.02,0.00,0.97,0.02,0.05,0.92,0.02,4.59,17.62,0.05,1.10,0.04,6.04,6.09,0.05,0.05,0.00,0.06,5.32,4.93,0.04,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,"Beverages"
2026-04-29,"Snacks","Fairlife, High Protein Nutrition Shake, Chocolate","2.00 bottle (340ml)",300.00,,,,,602.97,,,,,,2.80,,400.00,,400.00,,,1460.00,,3.80,100.00,,1020.00,920.00,40.00,460.00,12.00,6.00,8.00,2.00,,,,4.00,0.00,5.00,50.00,,,3.00,0.00,,,,,,,,,,,,,,,60.00,,,,,"Beverages"
2026-04-30,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-30,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-30,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-04-30,"Uncategorized","Fairlife, High Protein Nutrition Shake, Chocolate","1.00 bottle (340ml)",150.00,,,,,301.49,,,,,,1.40,,200.00,,200.00,,,730.00,,1.90,50.00,,510.00,460.00,20.00,230.00,6.00,3.00,4.00,1.00,,,,2.00,0.00,2.50,25.00,,,1.50,0.00,,,,,,,,,,,,,,,30.00,,,,,"Beverages"
2026-04-30,"Breakfast","Britannia, Good Day Cashew Cookies (Cashew)","3.00 x 3.0 biscuits",360.00,,,,,,,,,,,,,,,,,,,,,,,,,,165.00,,45.00,45.00,,,,,15.00,,18.00,,,,8.40,,,,,,,,,,,,,,,,5.40,,,,,"Baked Products"
2026-04-30,"Breakfast","Home coffee","1.00 full recipe",164.98,0.00,125.68,0.85,0.00,292.36,0.10,0.24,1.31,0.62,0.11,0.92,0.00,53.94,0.00,65.59,0.09,0.59,220.11,0.02,0.18,35.00,0.07,184.63,397.85,3.82,72.19,0.75,23.41,23.42,0.00,0.00,0.00,0.00,20.38,12.48,5.49,20.50,1.18,0.19,3.18,0.19,0.03,0.02,0.00,0.00,0.16,0.01,0.14,0.04,0.17,0.30,0.59,0.51,0.15,0.29,6.07,0.27,0.07,0.28,0.36,""
2026-04-30,"Lunch","Butter Chicken Attempt","1.00 plate",554.55,0.00,0.00,10.92,135.96,256.49,0.63,0.42,20.19,3.40,1.68,0.36,302.85,204.53,22.95,1.88,2.88,10.13,78.07,0.35,5.58,89.69,0.98,492.02,954.44,50.21,1228.83,2.26,62.56,66.37,3.68,2.33,0.15,54.68,4.74,0.00,10.71,128.43,4.31,1.56,2.54,0.08,0.11,0.09,0.01,0.01,1.21,0.02,1.18,0.53,1.57,2.14,3.64,3.93,1.13,1.86,45.76,1.94,0.56,1.58,2.33,""
2026-04-30,"Dinner","Butter Chicken Attempt","1.00 plate",554.55,0.00,0.00,10.92,135.96,256.49,0.63,0.42,20.19,3.40,1.68,0.36,302.85,204.53,22.95,1.88,2.88,10.13,78.07,0.35,5.58,89.69,0.98,492.02,954.44,50.21,1228.83,2.26,62.56,66.37,3.68,2.33,0.15,54.68,4.74,0.00,10.71,128.43,4.31,1.56,2.54,0.08,0.11,0.09,0.01,0.01,1.21,0.02,1.18,0.53,1.57,2.14,3.64,3.93,1.13,1.86,45.76,1.94,0.56,1.58,2.33,""
2026-05-01,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
2026-05-01,"Uncategorized","Water","8.00 fl oz",0.00,0.00,0.00,0.00,,236.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Beverages"
